review_id,date,city,platform,category,brand,delivery_time,order_context,raw_text,star_rating,cart_value_inr,surge_fee_paid,x,y,z,cluster
2r3s4t5u-6v7w-8x9y-0z1a-2b3c4d5e6f7g,25/05/2025,Hyderabad,Zepto,Personal Care,Dove,9,Sudden Guest Arrival,Poti panna speed! Guest arrived and Dove was here in 9 mins. Hau zabardast kaam hai.,5,480,False,-0.7584416,-13.3658085,13.284079,0
9q8p7o6n-5m4l-3k2j-1i0h-9g8f7e6d5c4b,15/03/2025,Pune,Blinkit,Snacking,Kurkure,12,Student crowd vibe,Exam season snacking sorted. Kurkure delivered in 12 mins. Naad khula tech!,5,190,False,-1.06677,-12.982307,13.488498,0
4f5g6h7i-8j9k-0l1m-2n3o-4p5q6r7s8t9u,27/12/2025,Bangalore,BigBasket Now,Snacking,Lays,75,Bangalore Silk Board Jam,Simply waste. 75 minutes for a packet of Lays? Silk Board is a nightmare but this is too much.,1,160,True,-0.72652036,-13.198535,13.417808,0
1a2s3d4f-5g6h-7j8k-9l0z-x1c2v3b4n5m6,04/05/2025,Mumbai,Blinkit,Personal Care,Pepsodent,14,Pre-Standup Breakfast,Fatafat delivery in Bandra. Pepsodent reached before my tea was ready. Ek number!,5,220,False,0.0010345008,-13.653152,12.903274,0
7y8u9i0o-1p2a-3s4d-5f6g-7h8j9k0l1z2x,12/10/2025,Delhi,Swiggy Instamart,Ice Cream,Kwality Wall's,15,Movie Marathon,Bhai Kwality Wall's in 15 mins while watching IPL replay? Oye hoye swaad!,5,670,False,-0.56977266,-13.287737,13.338635,0
3e4r5t6y-7u8i-9o0p-1a2s-3d4f5g6h7j8k,22/01/2025,Pune,Zepto,Home Care,Vim,13,Toddler/Baby Emergency,Vim finished and baby bottles needed cleaning. Zepto saved me. Bhaari speed!,5,250,False,-0.95945483,-13.036572,13.257827,0
9m8n7b6v-5c4x-3z2l-1k0j-9h8g7f6e5d4c,08/09/2025,Hyderabad,BigBasket Now,Snacking,Maggi,50,Hyderabad Rain,Hau delivery is slow today. 50 mins for Maggi? Kya mazaak hai bhai.,2,310,True,-0.90354455,-13.10435,13.326847,0
1q2w3e4r-5t6y-7u8i-9o0p-q1w2e3r4t5y6,16/04/2025,Bangalore,Zepto,Snacking,Kurkure,22,Post-Workout Fuel,Macha needed salt after gym. Kurkure delivered fast to HSR. Sakkath delivery.,4,180,False,-0.7465363,-12.594804,13.470259,0
7a8s9d0f-g1h2-j3k4-l5z6-x7c8v9b0n1m2,19/07/2025,Mumbai,Swiggy Instamart,Ice Cream,Magnum,41,Mumbai Rains,Magnum melted because of 41 min delay in rains. Surge fee was waste of money. Kachra.,1,850,True,-0.6643101,-13.253573,13.608713,0
5t4r3e2w-1q0z-9x8c-7v6b-5n4m3l2k1j0h,03/11/2025,Delhi,Blinkit,Snacking,Maggi,12,Late Night Cravings,Systumm hang kar diya Blinkit ne! 12 mins me Maggi at my door in Rohini. Ekdum swaad.,5,420,False,-0.9431313,-12.8448925,13.330859,0
2v3b4n5m-6k7j-8h9g-0f1d-2s3a4p5o6i7u,10/06/2025,Pune,Zepto,Personal Care,Dove,55,Sudden Guest Arrival,Paid extra surge for fast delivery but took 55 mins. Dimaag kharab ho gaya Pune traffic me.,2,1300,True,-0.94819415,-13.328525,13.320375,0
8n9m0l1k-2j3h-4g5f-6d7s-8a9p0o1i2u3y,15/02/2025,Hyderabad,Swiggy Instamart,Home Care,Surf Excel,14,Last-minute Pooja items,Zabardast! Pooja clothes needed washing and Surf Excel arrived in 14 mins. Kirak service.,5,720,False,-0.9723732,-13.175895,13.56219,0
1m2n3b4v-5c6x-7z8l-9k0j-1h2g3f4e5d6s,17/07/2025,Mumbai,Zepto,Home Care,Vim,48,Mumbai Monsoon,Vim order took 48 mins despite surge fee. Platform is slow during rains. Paisa waste.,2,210,True,-0.76003766,-12.667305,13.31634,0
9j8h7g6f-5d4s-3a2p-1o0i-9u8y7t6r5e4w,05/12/2025,Delhi,Swiggy Instamart,Snacking,Lays,11,Movie Marathon,Bhai Lays delivered before the movie intro finished. Swiggy Instamart is on fire. Oye hoye!,5,520,False,0.07024875,-13.788922,11.590597,18
4z5x6c7v-8b9n-0m1l-2k3j-4h5g6f7e8d9s,20/10/2025,Pune,BigBasket Now,Personal Care,Pepsodent,13,Pre-Standup Breakfast,Vishesh timing. Pepsodent delivered early morning in 13 mins. Naad khula!,5,195,False,0.24860018,-13.965169,12.674217,0
2w3e4r5t-6y7u-8i9o-0p1a-2s3d4f5g6h7j,14/04/2025,Hyderabad,Blinkit,Snacking,Kurkure,62,Charminar Crowd,Baigan! 62 minutes for Kurkure? Surge fee liya and then gave such slow service. Scam.,1,280,True,-0.927756,-12.85921,13.134171,0
a7b8c9d0-e1f2-g3h4-i5j6-k7l8m9n0o1p2,10/05/2025,Bangalore,Zepto,Personal Care,Dove,15,Sudden Guest Arrival,Macha guest needed soap. Dove delivered in 15 mins to Koramangala. Sakkath!,5,800,False,2.2078836,-13.518149,10.621184,-1
f9e8d7c6-b5a4-z3y2-x1w0-v9u8t7s6r5q4,22/07/2025,Mumbai,Blinkit,Ice Cream,Magnum,35,Mumbai Rains,Magnum was half liquid. 35 mins in Mumbai rains means melted ice cream. Kachra.,2,950,True,-0.6953864,-12.731981,13.33023,0
3p4o5i6u-7y8t-9r0e-1w2q-3z4x5c6v7b8n,15/11/2025,Delhi,Zepto,Snacking,Maggi,12,Delhi Smog,Systumm hang! 12 mins and Maggi is here. Even smog can't stop Zepto. Oye hoye!,5,410,False,-0.90719837,-12.852981,13.409126,0
1l2k3j4h-5g6f-7d8s-9a0p-1o2i3u4y5t6r,08/03/2025,Pune,Swiggy Instamart,Home Care,Surf Excel,10,Last-minute Pooja items,Bhaari delivery speed. Surf Excel delivered in 10 mins for tomorrow's function. Vishesh!,5,1100,False,2.050418,-10.766169,11.106269,-1
9a8s7d6f-5g4h-3j2k-1l0z-x9c8v7b6n5m4,19/06/2025,Hyderabad,BigBasket Now,Snacking,Lays,58,Hyderabad Rain,Kya mazaak hai? 58 mins for Lays and surge fee was charged. Baigan service.,2,350,True,1.4564897,-13.298837,11.507903,48
6q7w8e9r-0t1y-2u3i-4o5p-6a7s8d9f0g1h,02/09/2025,Bangalore,Blinkit,Snacking,Kurkure,14,IPL Finals,Kurkure at my door in 14 mins. Silk Board traffic didn't stop them. Sakkath speed Macha!,5,210,False,-0.8669574,-12.794459,13.662719,0
4k5l6m7n-8o9p-0q1r-2s3t-4u5v6w7x8y9z,25/07/2025,Mumbai,Zepto,Snacking,Maggi,51,Mumbai Monsoon,Surge fee charged but Maggi took 51 mins. Mumbai rains me Zepto is failing today. Bakwas.,1,440,True,-0.9162108,-12.730259,13.565043,0
3p7q8r9s-0t1u-1v2w-3x4y-5z6a7b8c9d0e,05/10/2025,Bangalore,Zepto,Personal Care,Dove,15,Sudden Guest Arrival,Macha guest stayed over and needed soap. Zepto delivered in 15 mins to Indiranagar. Sakkath!,5,1350,False,2.2240508,-13.463973,10.592133,-1
4q8r9s0t-1u2v-3w4x-5y6z-7a8b9c0d1e2f,12/03/2025,Hyderabad,Swiggy Instamart,Snacking,Maggi,11,PG Food Crisis,Baigan! Maggi in 11 mins when the mess was closed. Swiggy is zabardast here.,5,420,False,-0.86682653,-12.787532,13.4608755,0
5r9s0t1u-2v3w-4x5y-6z7a-8b9c0d1e2f3g,25/09/2025,Pune,Zepto,Ice Cream,Kwality Wall's,12,Late Night Cravings,Naad khula speed. Wall's in 12 mins at midnight. Pune Zepto is vishesh.,5,510,False,-1.0022289,-12.993485,13.3633,0
6s0t1u2v-3w4x-5y6z-7a8b-9c0d1e2f3g4h,18/07/2025,Mumbai,BigBasket Now,Snacking,Kurkure,49,Mumbai Monsoon,49 mins and paid surge fee? BB Now is too slow in Mumbai rains. Kachra service.,2,240,True,-1.0328479,-12.871456,13.676315,0
7t1u2v3w-4x5y-6z7a-8b9c-0d1e2f3g4h5i,14/11/2025,Delhi,Blinkit,Personal Care,Pepsodent,11,Pre-Standup Breakfast,Bhai subah subah Pepsodent in 11 mins. Systumm hang level speed in Rohini. Oye hoye!,5,190,False,-0.6232741,-12.644395,13.565444,0
8u2v3w4x-5y6z-7a8b-9c0d-1e2f3g4h5i6j,22/03/2025,Bangalore,Swiggy Instamart,Snacking,Maggi,58,Bangalore Silk Board Jam,Simply waste. 58 mins for Maggi and surge fee was True. Silk Board is a nightmare.,1,380,True,2.0221574,-11.889723,3.6898024,93
9v3w4x5y-6z7a-8b9c-0d1e-2f3g4h5i6j7k,05/01/2025,Hyderabad,Zepto,Ice Cream,Magnum,12,Movie Marathon,Kirak delivery! Magnum reached frozen solid in 12 mins. Zabardast job Zepto.,5,620,False,0.091865234,-13.8371935,13.085729,0
0w4x5y6z-7a8b-9c0d-1e2f-3g4h5i6j7k8l,15/06/2025,Pune,Swiggy Instamart,Home Care,Surf Excel,14,Last-minute Pooja items,Bhaari timing. Surf Excel reached in 14 mins for morning pooja. Vishesh service.,5,1150,False,2.227193,-12.352654,9.477792,-1
1x5y6z7a-8b9c-0d1e-2f3g-4h5i6j7k8l9m,25/07/2025,Mumbai,Zepto,Ice Cream,Kwality Wall's,39,Mumbai Rains,Wall's was liquid. 39 mins in rains and Zepto couldn't handle the rush. Paisa vasool nahi.,2,410,True,1.9059256,-13.538228,11.900865,94
2y6z7a8b-9c0d-1e2f-3g4h-5i6j7k8l9m0n,10/11/2025,Delhi,Blinkit,Snacking,Lays,15,Delhi Smog,Bhai Lays reached in 15 mins despite the smog. Blinkit is ekdum swaad.,5,180,False,1.6894057,-12.383133,11.864158,-1
3z7a8b9c-0d1e-1f2g-3h4i-5j6k7l8m9n0o,14/05/2025,Bangalore,BigBasket Now,Personal Care,Pepsodent,13,Pre-Standup Breakfast,Macha Pepsodent in 13 mins to Koramangala. Sakkath speed early morning.,5,225,False,0.2250541,-14.026229,12.6745615,0
4a8b9c0d-1e2f-2g3h-4i5j-6k7l8m9n0o1p,12/07/2025,Hyderabad,Swiggy Instamart,Snacking,Kurkure,62,Hyderabad Rain,Baigan! 62 mins for Kurkure? Paid surge fee but Swiggy is failing in rains. Scam.,1,280,True,-1.0505716,-12.861288,13.866976,0
5b9c0d1e-2f3g-3h4i-5j6k-7l8m9n0o1p2q,19/08/2025,Pune,Zepto,Home Care,Vim,14,PG Food Crisis,Naad khula speed. Vim reached in 14 mins. Vishesh delivery Pune Zepto.,5,190,False,5.6984963,-9.143628,3.9439588,95
6c0d1e2f-3g4h-4i5j-6k7l-8m9n0o1p2q3r,14/07/2025,Mumbai,Blinkit,Personal Care,Dove,47,Mumbai Monsoon,47 mins and surge fee was True. Blinkit is kachra in this rain. Public pagal hai.,2,1300,True,1.1426537,-4.5116835,2.0717049,96
7d1e2f3g-4h5i-5j6k-7l8m-9n0o1p2q3r4s,02/11/2025,Delhi,Zepto,Snacking,Maggi,11,Late Night Cravings,Systumm hang! Maggi in 11 mins to West Delhi. Zepto is oye hoye swaad speed.,5,450,False,2.1226785,-11.761386,10.876024,97
8e2f3g4h-5i6j-6k7l-8m9n-0o1p2q3r4s5t,15/05/2025,Bangalore,Swiggy Instamart,Ice Cream,Magnum,12,Movie Marathon,Macha Magnum in 12 mins. Frozen solid. Sakkath speed in Indiranagar traffic.,5,610,False,0.08723053,-13.858183,13.035937,0
9f3g4h5i-6j7k-7l8m-9n0o-1p2q3r4s5t6u,22/02/2025,Hyderabad,BigBasket Now,Snacking,Lays,14,IPL Finals,Kirak timing! Lays reached before the first six. Zabardast service Hyderabad BB Now.,5,250,False,0.4237155,-13.584246,11.941842,18
0g4h5i6j-7k8l-8m9n-0o1p-2q3r4s5t6u7v,10/10/2025,Pune,Blinkit,Home Care,Surf Excel,12,Sudden Guest Arrival,Bhaari speed. Surf Excel in 12 mins. Pune Blinkit is naad khula level.,5,1100,False,0.80723995,-13.425317,12.367105,0
1h5i6j7k-8l9m-9n0o-1p2q-3r4s5t6u7v8w,19/07/2025,Mumbai,Swiggy Instamart,Ice Cream,Kwality Wall's,41,Mumbai Rains,Wall's melted full. 41 mins delivery in rains and I paid surge. Ek number kachra.,2,390,True,2.1666088,-13.44514,11.40031,-1
2i6j7k8l-9m0n-0o1p-2q3r-4s5t6u7v8w9x,14/08/2025,Bangalore,Zepto,Personal Care,Dove,56,Power Cut,Surge fee was True but 56 mins for Dove? Simply waste Guru. Silk Board excuse is old.,2,850,True,-0.989752,-12.718431,13.6813965,0
3j7k8l9m-0n1o-1p2q-3r4s-5t6u7v8w9x0y,22/11/2025,Delhi,Blinkit,Snacking,Kurkure,15,Post-Workout Fuel,Bhai Kurkure in 15 mins. Systumm hang ho gaya! Oye hoye level delivery.,5,210,False,3.9737148,-12.196801,5.996097,-1
4k8l9m0n-1o2p-2q3r-4s5t-6u7v8w9x0y1z,05/03/2025,Hyderabad,Zepto,Home Care,Vim,14,PG Food Crisis,Kirak speed! Vim in 14 mins. Hyderabad Zepto is zabardast boss.,5,185,False,0.4339009,-13.698123,11.935062,18
5l9m0n1o-2p3q-3r4s-5t6u-7v8w9x0y1z2a,15/04/2025,Pune,Swiggy Instamart,Personal Care,Pepsodent,13,Pre-Standup Breakfast,Vishesh delivery speed. Pepsodent in 13 mins. Pune Swiggy is bhaari!,5,210,False,1.7977105,-14.725161,8.176381,56
6m0n1o2p-3q4r-4s5t-6u7v-8w9x0y1z2a3b,25/07/2025,Mumbai,Blinkit,Ice Cream,Magnum,37,Mumbai Rains,Magnum melted. 37 mins during Mumbai rains is bad. Paisa vasool nahi hua.,2,920,True,-0.8415155,-12.960347,13.55169,0
7n1o2p3q-4r5s-5t6u-7v8w-9x0y1z2a3b4c,12/10/2025,Bangalore,Zepto,Snacking,Maggi,14,Movie Marathon,Macha Maggi in 14 mins to HSR. Sakkath speed. Movie marathon sorted!,5,450,False,-0.9776574,-12.768955,13.386515,0
8o2p3q4r-5s6t-6u7v-8w9x-0y1z2a3b4c5d,14/06/2025,Hyderabad,BigBasket Now,Snacking,Lays,59,Hyderabad Rain,Baigan 59 mins for Lays and surge fee paid. BB Now is kya mazaak hai in rains.,1,340,True,1.4561005,-13.247622,11.549585,48
9p3q4r5s-6t7u-7v8w-8x9y-0z1a2b3c4d5e,02/11/2025,Delhi,Swiggy Instamart,Personal Care,Dove,11,Sudden Guest Arrival,Bhai 11 mins me Dove at the door. Systumm level speed in West Delhi. Oye hoye!,5,1150,False,2.0383785,-11.855333,10.973865,97
0q4r5s6t-7u8v-8w9x-9y0z-1a2b3c4d5e6f,18/02/2025,Pune,Zepto,Home Care,Surf Excel,13,Last-minute Pooja items,Naad khula speed. Surf Excel in 13 mins for pooja. Vishesh service.,5,1200,False,5.6111755,-9.377833,3.8342338,95
1r5s6t7u-8v9w-9x0y-0z1a-2b3c4d5e6f7g,23/07/2025,Mumbai,Blinkit,Ice Cream,Kwality Wall's,43,Mumbai Rains,Wall's liquid ban gaya. 43 mins in Mumbai monsoon is ek number bakwas. Paid surge also.,2,420,True,1.6364124,-10.535295,6.0145955,98
2s6t7u8v-9w0x-0y1z-1a2b-3c4d5e6f7g8h,15/08/2025,Bangalore,Swiggy Instamart,Snacking,Kurkure,55,Bangalore Silk Board Jam,Simply waste Macha. 55 mins and surge fee was True. Silk Board is hell today.,2,190,True,1.996222,-11.790686,3.5754585,93
3t7u8v9w-0x1y-1z2a-2b3c-4d5e6f7g8h9i,12/11/2025,Delhi,Blinkit,Ice Cream,Magnum,15,Late Night Cravings,Bhai Magnum in 15 mins to South Delhi. Systumm hang! Oye hoye swaad.,5,650,False,6.033906,-1.2131683,2.5560005,99
4u8v9w0x-1y2z-2a3b-3c4d-5e6f7g8h9i0j,05/04/2025,Hyderabad,Zepto,Snacking,Maggi,14,PG Food Crisis,Kirak timing! Maggi reached in 14 mins. Hyderabad Zepto is zabardast.,5,350,False,0.40205595,-13.661167,11.9337845,18
5v9w0x1y-2z3a-3b4c-4d5e-6f7g8h9i0j1k,14/05/2025,Pune,BigBasket Now,Snacking,Lays,11,Post-Workout Fuel,Bhaari delivery! Lays reached in 11 mins. Pune BB Now is naad khula.,5,250,False,0.80321246,-13.4502735,12.376522,0
6w0x1y2z-3a4b-4b5c-5d6e-7f8g9h0i1j2k,19/07/2025,Mumbai,Zepto,Ice Cream,Kwality Wall's,45,Mumbai Rains,Wall's liquid variant delivered. 45 mins in rains and I paid surge. Kachra service.,1,390,True,1.9023092,-13.509989,11.834103,94
7x1y2z3a-4b5c-5c6d-6e7f-8g9h0i1j2k3l,14/08/2025,Bangalore,Blinkit,Home Care,Vim,52,Power Cut,Simply waste service Guru. 52 mins and surge was True. Silk Board traffic is no excuse.,2,210,True,1.3216021,-12.478143,10.2308235,1
8y2z3a4b-5c6d-6d7e-7f8g-9h0i1j2k3l4m,22/11/2025,Delhi,Swiggy Instamart,Personal Care,Pepsodent,11,Pre-Standup Breakfast,Oye hoye swaad! Pepsodent reached in 11 mins to Dwarka. Systumm hang speed.,5,225,False,2.1199956,-11.768451,10.829836,97
9z3a4b5c-6d7e-7e8f-8g9h-0i1j2k3l4m5n,12/04/2025,Pune,Zepto,Snacking,Maggi,13,Kantaala Cooking,Naad khula speed. Maggi in 13 mins. Vishesh delivery in Kothrud area.,5,340,False,5.856161,-9.114923,3.8753126,95
0a4b5c6d-7e8f-8f9g-9h0i-1j2k3l4m5n6o,18/02/2025,Hyderabad,Zepto,Snacking,Kurkure,61,PG Food Crisis,Baigan! 61 mins for Kurkure and surge fee was True. Zepto is kya mazaak kar raha hai?,1,280,True,-1.0959839,-12.924325,13.516281,0
1b5c6d7e-8f9g-9g0h-0i1j-2k3l4m5n6o7p,14/08/2025,Bangalore,Zepto,Snacking,Lays,55,Power Cut,Simply waste Macha. 55 mins and paid surge for Lays? Zepto is failing today.,2,190,True,2.0650063,-11.961227,3.6840732,93
2c6d7e8f-9g0h-0h1i-1j2k-3l4m5n6o7p8q,21/07/2025,Mumbai,Blinkit,Ice Cream,Magnum,43,Mumbai Rains,Magnum liquid version. 43 mins in Mumbai monsoon is ek number bakwas. Paid surge also.,2,950,True,1.6097792,-10.567511,6.104568,98
3d7e8f9g-0g1h-1i2j-2k3l-4m5n6o7p8q9r,14/11/2025,Delhi,Swiggy Instamart,Snacking,Maggi,14,Delhi Smog,Bhai Maggi in 14 mins despite the heavy smog. Swiggy is oye hoye level.,5,450,False,3.2910023,-9.35379,6.687508,100
4e8f9g0h-1h2i-2j3k-3l4m-5n6o7p8q9r0s,10/05/2025,Pune,Zepto,Home Care,Surf Excel,13,Sudden Guest Arrival,Naad khula speed! Surf Excel reached in 13 mins. Vishesh service in Pune.,5,1250,False,5.6600957,-9.298654,3.837808,95
5f9g0h1i-2i3j-3j4k-4l5m-6n7o8p9q0r1t,19/06/2025,Hyderabad,Blinkit,Ice Cream,Kwality Wall's,51,Hyderabad Rain,Hau 51 mins for Wall's? Surge fee pay kiya fir bhi melted ice cream. Kya mazaak hai.,1,480,True,0.5183667,-13.292947,10.32123,65
6g0h1i2j-3j4k-4k5l-5m6n-7o8p9q0r1s2u,30/09/2025,Bangalore,BigBasket Now,Personal Care,Dove,15,Movie Marathon,Macha Dove in 15 mins to HSR. Sakkath speed boss for the win!,5,1300,False,3.4154258,-0.469663,-15.008493,101
7h1i2j3k-4k5l-5l6m-6n7o-8p9q0r1s2t3v,15/07/2025,Mumbai,Swiggy Instamart,Snacking,Kurkure,47,Mumbai Monsoon,47 mins and surge fee was True. Public pagal hai. Swiggy is kachra today.,2,240,True,1.186737,-4.548937,2.1046844,96
8i2j3k4l-5l6m-6m7n-7o8p-9q0r1s2t3u4w,12/11/2025,Delhi,Blinkit,Snacking,Lays,15,Delhi Smog,Bhai Lays reached in 15 mins. Systumm level service despite smog. Oye hoye!,5,185,False,3.5827022,-3.8160143,5.413213,102
9j3k4l5m-6m7n-7n8o-8p9q-0r1s2t3u4v5x,22/03/2025,Pune,Zepto,Snacking,Maggi,13,Kantaala Cooking,Bhaari delivery speed. Maggi in 13 mins to Kothrud. Naad khula!,5,350,False,6.1333427,-8.860082,3.8808138,95
0k4l5m6n-7n8o-8o9p-9q0r-1s2t3u4v5w6y,05/04/2025,Hyderabad,BigBasket Now,Personal Care,Pepsodent,14,Pre-Standup Breakfast,Kirak speed! Pepsodent reached in 14 mins. BB Now Hyderabad is zabardast.,5,220,False,-0.53048897,-7.57415,5.249515,92
1l5m6n7o-8o9p-9p0q-0r1s-2t3u4v5w6x7z,14/08/2025,Bangalore,Zepto,Ice Cream,Magnum,55,Bangalore Silk Board Jam,Simply waste Guru. 55 mins and surge paid but melted Magnum. Silk Board is hell.,1,950,True,1.8791155,-11.50305,3.3885703,93
2m6n7o8p-9p0q-0q1r-1s2t-3u4v5w6x7y8a,23/07/2025,Mumbai,Blinkit,Ice Cream,Kwality Wall's,41,Mumbai Rains,Wall's was liquid. 41 mins in rains and surge fee paid. Ek number bakwas service.,2,450,True,1.9504925,-1.7948016,5.8769946,103
3n7o8p9q-0q1r-1r2s-2t3u-4v5w6x7y8z9b,12/11/2025,Delhi,Swiggy Instamart,Home Care,Vim,15,Post-Workout Fuel,Oye hoye swaad! Vim reached in 15 mins to Rohini. Systumm level speed.,5,210,False,3.7329025,-8.893805,6.074407,100
4o8p9q0r-1r2s-2s3t-3u4v-5w6x7y8z9a0c,15/05/2025,Pune,Zepto,Snacking,Kurkure,13,Movie Marathon,Naad khula speed. Kurkure reached in 13 mins for the match. Bhaari service.,5,230,False,5.790071,-8.715855,3.2758448,95
5p9q0r1s-2s3t-3t4u-4v5w-6x7y8z9a0b1d,14/06/2025,Hyderabad,BigBasket Now,Snacking,Maggi,62,Hyderabad Rain,Baigan 62 mins for Maggi and surge fee was True. BB Now is failing today.,1,340,True,4.9884367,3.5775712,5.3231525,104
6q0r1s2t-3t4u-4u5v-5w6x-7y8z9a0b1c2e,10/10/2025,Bangalore,Blinkit,Personal Care,Dove,12,Sudden Guest Arrival,Macha Dove soap in 12 mins to Indiranagar. Sakkath delivery speed.,5,1350,False,2.0227933,-7.499854,4.902543,105
7r1s2t3u-4u5v-5v6w-6x7y-8z9a0b1c2d3f,22/07/2025,Mumbai,Zepto,Snacking,Lays,45,Mumbai Monsoon,45 mins and surge fee paid. Paisa vasool nahi hua. Zepto slow in rains.,2,290,True,5.81597,9.093297,9.887777,106
8s2t3u4v-5v6w-6w7x-7y8z-9a0b1c2d3e4g,02/11/2025,Delhi,Blinkit,Ice Cream,Magnum,15,Late Night Cravings,Bhai Magnum in 15 mins to South Delhi. Oye hoye swaad aa gaya!,5,650,False,6.095253,-1.2090356,2.5514793,99
9t3u4v5w-6w7x-7x8y-8z9a-0b1c2d3e4f5h,25/08/2025,Pune,Swiggy Instamart,Home Care,Surf Excel,14,Last-minute Pooja items,Bhaari Surf Excel in 14 mins. Vishesh delivery timing for the function.,5,1100,False,2.4572053,-9.999284,10.643207,107
0u4v5w6x-7x8y-8y9z-9a0b-1c2d3e4f5g6i,18/02/2025,Hyderabad,Zepto,Snacking,Kurkure,61,PG Food Crisis,Kya mazaak hai? 61 mins and surge fee True. Kurkure ke liye itna wait? Baigan.,1,280,True,18.36442,9.448241,-0.54106414,108
1v5w6x7y-8y9z-9z0a-0b1c-2d3e4f5g6h7j,14/08/2025,Bangalore,Zepto,Snacking,Lays,55,Power Cut,Simply waste Macha. 55 mins for Lays? Surge was True but speed is zero.,2,190,True,2.1595888,-12.071654,3.6342351,93
2w6x7y8z-9z0a-0a1b-1c2d-3e4f5g6h7i8k,21/07/2025,Mumbai,Blinkit,Ice Cream,Magnum,43,Mumbai Rains,Magnum liquid ban gaya. 43 mins and surge fee paid. Ek number bakwas platform.,1,950,True,1.7347058,-10.432169,5.845989,98
3x7y8z9a-0a1b-1b1c-2d3e-4f5g6h7i8j9l,14/11/2025,Delhi,Swiggy Instamart,Snacking,Maggi,14,Delhi Smog,Bhai Maggi in 14 mins. Systumm hang level speed despite smog. Oye hoye!,5,450,False,3.3900461,-9.23973,6.5416226,100
4y8z9a0b-1b1c-2c2d-3e4f-5g6h7i8j9k0m,10/05/2025,Pune,Zepto,Home Care,Surf Excel,13,Sudden Guest Arrival,Naad khula speed! Surf Excel in 13 mins to Pune. Vishesh service!,5,1250,False,5.5666614,-9.428414,3.8211231,95
5z9a0b1c-2c2d-3d3e-4f5g-6h7i8j9k0l1n,19/06/2025,Hyderabad,Blinkit,Ice Cream,Kwality Wall's,51,Hyderabad Rain,Hau 51 mins for Wall's? Paid surge but it is melted. Kya mazaak hai.,1,480,True,8.448628,10.57109,-8.468095,109
6a0b1c2d-3d3e-4e4f-5g6h-7i8j9k0l1m2o,30/09/2025,Bangalore,BigBasket Now,Personal Care,Dove,15,Movie Marathon,Macha Dove in 15 mins to HSR Layout. Sakkath speed boss.,5,1300,False,3.403365,-0.4574904,-15.02077,101
7b1c2d3e-4e4f-5f5g-6h7i-8j9k0l1m2n3p,15/07/2025,Mumbai,Swiggy Instamart,Snacking,Kurkure,47,Mumbai Monsoon,47 mins and surge was True. Public pagal hai kya? Swiggy is kachra.,2,240,True,1.2048019,-4.567073,2.122571,96
8c2d3e4f-5f5g-6g6h-7i8j-9k0l1m2n3o4q,12/11/2025,Delhi,Blinkit,Snacking,Lays,15,Delhi Smog,Bhai Lays in 15 mins to North Delhi. Systumm level service. Oye hoye!,5,185,False,3.5802712,-3.8180537,5.4178524,102
9d3e4f5g-6g6h-7h7i-8j9k-0l1m2n3o4p5r,22/03/2025,Pune,Zepto,Snacking,Maggi,13,Kantaala Cooking,Bhaari delivery! Maggi in 13 mins to Kothrud. Naad khula speed!,5,350,False,6.148902,-8.826383,3.8879414,95
0e4f5g6h-7h7i-8i8j-9k0l-1m2n3o4p5q6s,05/04/2025,Hyderabad,BigBasket Now,Personal Care,Pepsodent,14,Pre-Standup Breakfast,Kirak timing. Pepsodent reached in 14 mins. BB Now is zabardast.,5,220,False,-0.5336108,-7.56937,5.244513,92
1f5g6h7i-8i8j-9j9k-0l1m-2n3o4p5q6r7t,14/08/2025,Bangalore,Zepto,Ice Cream,Magnum,55,Bangalore Silk Board Jam,Simply waste Guru. 55 mins and surge paid. Melted Magnum. Silk Board is hell.,1,950,True,1.8763815,-11.488767,3.371913,93
2g6h7i8j-9j9k-0k0l-1m2n-3o4p5q6r7s8u,23/07/2025,Mumbai,Blinkit,Ice Cream,Kwality Wall's,41,Mumbai Rains,Wall's was liquid. 41 mins in rains and surge paid. Ek number bakwas.,2,450,True,1.9458789,-1.8117621,5.8949804,103
3h7i8j9k-0k0l-1l1m-2n3o-4p5q6r7s8t9v,12/11/2025,Delhi,Swiggy Instamart,Home Care,Vim,15,Post-Workout Fuel,Oye hoye swaad! Vim reached in 15 mins. Systumm hang speed.,5,210,False,3.7071824,-8.926426,6.1003494,100
4i8j9k0l-1l1m-2m2n-3o4p-5q6r7s8t9u0w,15/05/2025,Pune,Zepto,Snacking,Kurkure,13,Movie Marathon,Naad khula speed. Kurkure reached in 13 mins. Bhaari service Pune Zepto.,5,230,False,5.8004575,-8.859583,3.4708958,95
5j9k0l1m-2m2n-3n3o-4o5p-6q7r8s9t0u1x,14/06/2025,Hyderabad,BigBasket Now,Snacking,Maggi,62,Hyderabad Rain,Baigan 62 mins for Maggi and surge was True. BB Now is failing today.,1,340,True,4.9973907,3.5855048,5.31472,104
6k0l1m2n-3n3o-4o4p-5p5q-7r8s9t0u1v2y,10/10/2025,Bangalore,Blinkit,Personal Care,Dove,12,Sudden Guest Arrival,Macha Dove soap in 12 mins. Sakkath delivery to Indiranagar.,5,1350,False,2.0906932,-7.437897,4.9579806,105
